city,station_id,contract_date,event_slug,market_slug,bucket_label,model_yes_probability,model_no_probability,provider_spread_high_f,confidence_gate_passed,is_open_tail,is_point_bucket,is_recommended_bucket,no_win,fees_enabled,fee_rate,fee_exponent,entry_timestamp,no_reference_price,price_age_seconds,no_fill_price,fee_per_share,no_entry_cost,no_edge,no_available,no_net_return,fold,selected_parameters,risk_usdc,fixed_4_pnl_usdc,sized_pnl_usdc
Dallas,KDAL,2026-04-28,highest-temperature-in-dallas-on-april-28-2026,highest-temperature-in-dallas-on-april-28-2026-88-89f,88-89°F,0.12841155420172037,0.8715884457982797,4.558886718750003,False,False,False,False,True,True,0.05,1.0,1777392900,0.355,56.0,0.365,0.011588750000000002,0.37658874999999997,0.4949996957982797,True,1.6554165518752222,2026-04,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.65,""max_provider_spread_f"":8.0,""max_yes_probability"":0.4,""min_no_edge"":0.2,""require_confidence_gate"":false}",6.0,6.621666207500889,9.932499311251334
Dallas,KDAL,2026-05-07,highest-temperature-in-dallas-on-may-7-2026,highest-temperature-in-dallas-on-may-7-2026-76-77f,76-77°F,0.12621497892472694,0.8737850210752731,4.598217773437497,True,False,False,False,True,True,0.05,1.0,1778170500,0.65,50.0,0.66,0.01122,0.67122,0.20256502107527308,True,0.4898244986740561,2026-05,"{""bucket_scope"":""all"",""exclude_open_tail"":false,""max_no_price"":0.95,""max_provider_spread_f"":8.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,1.9592979946962243,2.9389469920443365
Dallas,KDAL,2026-05-11,highest-temperature-in-dallas-on-may-11-2026,highest-temperature-in-dallas-on-may-11-2026-78-79f,78-79°F,0.10151089352933854,0.8984891064706615,2.5568481445312443,False,False,False,False,False,True,0.05,1.0,1778516100,0.645,55.0,0.655,0.01129875,0.66629875,0.23219035647066144,True,-1.0,2026-05,"{""bucket_scope"":""all"",""exclude_open_tail"":false,""max_no_price"":0.95,""max_provider_spread_f"":8.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,-4.0,-6.0
Dallas,KDAL,2026-05-12,highest-temperature-in-dallas-on-may-12-2026,highest-temperature-in-dallas-on-may-12-2026-84-85f,84-85°F,0.12263651385129644,0.8773634861487035,3.734033203124895,True,False,False,False,True,True,0.05,1.0,1778602500,0.59,53.0,0.6,0.012,0.612,0.26536348614870353,True,0.6339869281045751,2026-05,"{""bucket_scope"":""all"",""exclude_open_tail"":false,""max_no_price"":0.95,""max_provider_spread_f"":8.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,2.5359477124183005,3.803921568627451
Dallas,KDAL,2026-05-21,highest-temperature-in-dallas-on-may-21-2026,highest-temperature-in-dallas-on-may-21-2026-78-79f,78-79°F,0.10826896362501984,0.8917310363749802,3.946398925781253,False,False,False,False,True,True,0.05,1.0,1779380100,0.605,54.0,0.615,0.011838750000000002,0.62683875,0.2648922863749802,True,0.5953066079593834,2026-05,"{""bucket_scope"":""all"",""exclude_open_tail"":false,""max_no_price"":0.95,""max_provider_spread_f"":8.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,2.3812264318375336,3.5718396477563004
Dallas,KDAL,2026-05-25,highest-temperature-in-dallas-on-may-25-2026,highest-temperature-in-dallas-on-may-25-2026-84-85f,84-85°F,0.07999262410555302,0.9200073758944469,4.944342041015631,False,False,False,False,True,True,0.05,1.0,1779725700,0.585,56.0,0.595,0.01204875,0.60704875,0.3129586258944469,True,0.6473141572237813,2026-05,"{""bucket_scope"":""all"",""exclude_open_tail"":false,""max_no_price"":0.95,""max_provider_spread_f"":8.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,2.589256628895125,3.8838849433426876
Dallas,KDAL,2026-05-26,highest-temperature-in-dallas-on-may-26-2026,highest-temperature-in-dallas-on-may-26-2026-84-85f,84-85°F,0.14190408306962682,0.8580959169303732,3.6762451171875057,True,False,False,False,True,True,0.05,1.0,1779812100,0.6,56.0,0.61,0.011895000000000001,0.621895,0.23620091693037326,True,0.6079884868024346,2026-05,"{""bucket_scope"":""all"",""exclude_open_tail"":false,""max_no_price"":0.95,""max_provider_spread_f"":8.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,2.4319539472097382,3.6479309208146073
Dallas,KDAL,2026-06-03,highest-temperature-in-dallas-on-june-3-2026,highest-temperature-in-dallas-on-june-3-2026-90-91f,90-91°F,0.14652744681642607,0.853472553183574,6.7412109375,False,False,False,False,True,True,0.05,1.0,1780503300,0.51,53.0,0.52,0.01248,0.5324800000000001,0.3209925531835739,True,0.8780048076923075,2026-06,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.65,""max_provider_spread_f"":100.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,3.51201923076923,5.268028846153845
Dallas,KDAL,2026-06-09,highest-temperature-in-dallas-on-june-9-2026,highest-temperature-in-dallas-on-june-9-2026-92-93f,92-93°F,0.3345742663076512,0.6654257336923488,6.942590332031244,False,False,True,False,False,True,0.05,1.0,1781021700,0.48,53.0,0.49,0.012495000000000001,0.502495,0.16293073369234878,True,-1.0,2026-06,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.65,""max_provider_spread_f"":100.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,-4.0,-6.0
Dallas,KDAL,2026-06-12,highest-temperature-in-dallas-on-june-12-2026,highest-temperature-in-dallas-on-june-12-2026-90-91f,90-91°F,0.24490576945508535,0.7550942305449146,5.587152099609384,False,False,False,False,True,True,0.05,1.0,1781280900,0.54,53.0,0.55,0.012375,0.5623750000000001,0.19271923054491458,True,0.7781729273171814,2026-06,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.65,""max_provider_spread_f"":100.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,3.1126917092687254,4.669037563903088
Dallas,KDAL,2026-06-15,highest-temperature-in-dallas-on-june-15-2026,highest-temperature-in-dallas-on-june-15-2026-84-85f,84-85°F,0.2761066234423099,0.72389337655769,3.726837158203125,True,False,False,False,True,True,0.05,1.0,1781540100,0.5,56.0,0.51,0.012495000000000001,0.522495,0.20139837655769,True,0.91389391286041,2026-06,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.65,""max_provider_spread_f"":100.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,3.65557565144164,5.4833634771624595
Dallas,KDAL,2026-07-22,highest-temperature-in-dallas-on-july-22-2026,highest-temperature-in-dallas-on-july-22-2026-104-105f,104-105°F,0.19670113614290544,0.8032988638570946,3.1221606445313057,True,False,False,False,True,True,0.05,1.0,1784736900,0.605,54.0,0.615,0.011838750000000002,0.62683875,0.1764601138570946,True,0.5953066079593834,2026-07,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.95,""max_provider_spread_f"":100.0,""max_yes_probability"":0.3,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,2.3812264318375336,3.5718396477563004
Dallas,KDAL,2026-07-24,highest-temperature-in-dallas-on-july-24-2026,highest-temperature-in-dallas-on-july-24-2026-96-97f,96-97°F,0.13745983672629492,0.8625401632737051,7.781297607421933,True,False,False,False,True,True,0.05,1.0,1784909700,0.65,54.0,0.66,0.01122,0.67122,0.19132016327370505,True,0.4898244986740561,2026-07,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.95,""max_provider_spread_f"":100.0,""max_yes_probability"":0.3,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,1.9592979946962243,2.9389469920443365
Dallas,KDAL,2026-07-26,highest-temperature-in-dallas-on-july-26-2026,highest-temperature-in-dallas-on-july-26-2026-100-101f,100-101°F,0.28806306729811393,0.7119369327018861,5.7738867187500205,True,False,False,False,True,True,0.05,1.0,1785082500,0.525,53.0,0.535,0.01243875,0.5474387500000001,0.164498182701886,True,0.8266883738135085,2026-07,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.95,""max_provider_spread_f"":100.0,""max_yes_probability"":0.3,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,3.306753495254034,4.960130242881051
Dallas,KDAL,2026-07-28,highest-temperature-in-dallas-on-july-28-2026,highest-temperature-in-dallas-on-july-28-2026-98-99f,98-99°F,0.1998089812954254,0.8001910187045747,5.918038330078204,True,False,False,False,False,True,0.05,1.0,1785255300,0.57,52.0,0.58,0.012180000000000002,0.5921799999999999,0.20801101870457472,True,-1.0,2026-07,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.95,""max_provider_spread_f"":100.0,""max_yes_probability"":0.3,""min_no_edge"":0.15,""require_confidence_gate"":false}",6.0,-4.0,-6.0
