city,station_id,contract_date,event_slug,market_slug,bucket_label,model_yes_probability,model_no_probability,provider_spread_high_f,confidence_gate_passed,is_open_tail,is_point_bucket,is_recommended_bucket,no_win,fees_enabled,fee_rate,fee_exponent,entry_timestamp,no_reference_price,price_age_seconds,no_fill_price,fee_per_share,no_entry_cost,no_edge,no_available,no_net_return,risk_usdc,fixed_4_pnl_usdc,sized_pnl_usdc
Dallas,KDAL,2026-01-21,highest-temperature-in-dallas-on-january-21,highest-temperature-in-dallas-on-january-21-64-65f,64-65°F,0.07727855761508443,0.9227214423849156,2.9911376953126023,False,False,False,False,False,False,0.0,1.0,1769015700,0.685,51.0,0.6950000000000001,0.0,0.6950000000000001,0.22772144238491554,True,-1.0,6.0,-4.0,-6.0
Dallas,KDAL,2026-01-22,highest-temperature-in-dallas-on-january-22,highest-temperature-in-dallas-on-january-22-56-57f,56-57°F,0.2131963032619119,0.786803696738088,6.623272705078129,False,False,False,False,True,False,0.0,1.0,1769102100,0.345,47.0,0.355,0.0,0.355,0.43180369673808805,True,1.8169014084507045,6.0,7.267605633802818,10.901408450704228
Dallas,KDAL,2026-01-25,highest-temperature-in-dallas-on-january-25,highest-temperature-in-dallas-on-january-25-22-23f,22-23°F,0.16018056325966906,0.8398194367403309,1.2238220214843771,True,False,False,False,True,False,0.0,1.0,1769361300,0.66,44.0,0.67,0.0,0.67,0.16981943674033084,True,0.4925373134328357,6.0,1.9701492537313428,2.955223880597014
Dallas,KDAL,2026-01-30,highest-temperature-in-dallas-on-january-30,highest-temperature-in-dallas-on-january-30-44-45f,44-45°F,0.0338758142080125,0.9661241857919876,4.732415771484376,False,False,False,False,True,False,0.0,1.0,1769793300,0.7775,47.0,0.7875,0.0,0.7875,0.17862418579198758,True,0.26984126984126977,6.0,1.079365079365079,1.6190476190476186
Dallas,KDAL,2026-01-31,highest-temperature-in-dallas-on-january-31,highest-temperature-in-dallas-on-january-31-32-33f,32-33°F,0.2294951377651983,0.7705048622348016,3.1690063476562464,True,False,False,False,False,False,0.0,1.0,1769879700,0.495,44.0,0.505,0.0,0.505,0.26550486223480163,True,-1.0,6.0,-4.0,-6.0
Dallas,KDAL,2026-02-19,highest-temperature-in-dallas-on-february-19-2026,highest-temperature-in-dallas-on-february-19-2026-76-77f,76-77°F,0.15928995559060555,0.8407100444093945,6.846020507812511,True,False,False,False,True,False,0.0,1.0,1771521300,0.635,15.0,0.645,0.0,0.645,0.19571004440939443,True,0.5503875968992247,6.0,2.2015503875968987,3.302325581395348
Dallas,KDAL,2026-02-22,highest-temperature-in-dallas-on-february-22-2026,highest-temperature-in-dallas-on-february-22-2026-58-59f,58-59°F,0.26838468401965077,0.7316153159803492,3.173236083984378,True,False,False,False,False,False,0.0,1.0,1771780500,0.48,39.0,0.49,0.0,0.49,0.24161531598034924,True,-1.0,6.0,-4.0,-6.0
Dallas,KDAL,2026-02-24,highest-temperature-in-dallas-on-february-24-2026,highest-temperature-in-dallas-on-february-24-2026-74-75f,74-75°F,0.08919064745771896,0.910809352542281,8.190472412109372,True,False,False,False,True,False,0.0,1.0,1771953300,0.555,41.0,0.5650000000000001,0.0,0.5650000000000001,0.34580935254228096,True,0.7699115044247786,6.0,3.0796460176991145,4.619469026548671
Dallas,KDAL,2026-03-06,highest-temperature-in-dallas-on-march-6-2026,highest-temperature-in-dallas-on-march-6-2026-78-79f,78-79°F,0.09591551452550309,0.9040844854744969,1.7423217773437472,False,False,False,False,True,False,0.0,1.0,1772817300,0.72,37.0,0.73,0.0,0.73,0.17408448547449695,True,0.36986301369863006,6.0,1.4794520547945202,2.2191780821917804
Dallas,KDAL,2026-03-12,highest-temperature-in-dallas-on-march-12-2026,highest-temperature-in-dallas-on-march-12-2026-64-65f,64-65°F,0.2586825607913217,0.7413174392086783,4.365472412109376,True,False,False,False,True,False,0.0,1.0,1773332100,0.335,30.0,0.34500000000000003,0.0,0.34500000000000003,0.3963174392086783,True,1.8985507246376807,6.0,7.594202898550723,11.391304347826084
Dallas,KDAL,2026-03-14,highest-temperature-in-dallas-on-march-14-2026,highest-temperature-in-dallas-on-march-14-2026-82-83f,82-83°F,0.06637040209905792,0.9336295979009421,8.307586669921875,False,False,False,False,True,False,0.0,1.0,1773504900,0.665,31.0,0.675,0.0,0.675,0.2586295979009421,True,0.4814814814814814,6.0,1.9259259259259256,2.8888888888888884
Dallas,KDAL,2026-03-15,highest-temperature-in-dallas-on-march-15-2026,highest-temperature-in-dallas-on-march-15-2026-84-85f,84-85°F,0.14479866169233552,0.8552013383076644,7.854455566406244,True,False,False,False,False,False,0.0,1.0,1773591300,0.68,30.0,0.6900000000000001,0.0,0.6900000000000001,0.16520133830766437,True,-1.0,6.0,-4.0,-6.0
Dallas,KDAL,2026-03-16,highest-temperature-in-dallas-on-march-16-2026,highest-temperature-in-dallas-on-march-16-2026-50-51f,50-51°F,0.1038820381595793,0.8961179618404207,5.118640136718746,True,False,False,False,True,False,0.0,1.0,1773677700,0.6465,35.0,0.6565,0.0,0.6565,0.23961796184042072,True,0.5232292460015233,6.0,2.0929169840060933,3.13937547600914
Dallas,KDAL,2026-03-17,highest-temperature-in-dallas-on-march-17-2026,highest-temperature-in-dallas-on-march-17-2026-64-65f,64-65°F,0.10765973127644154,0.8923402687235584,7.856213378906254,True,False,False,False,True,False,0.0,1.0,1773764100,0.625,29.0,0.635,0.0,0.635,0.2573402687235584,True,0.5748031496062991,6.0,2.2992125984251963,3.4488188976377945
Dallas,KDAL,2026-03-19,highest-temperature-in-dallas-on-march-19-2026,highest-temperature-in-dallas-on-march-19-2026-86-87f,86-87°F,0.13400713518150853,0.8659928648184915,8.010461425781244,True,False,False,False,False,False,0.0,1.0,1773936900,0.64,29.0,0.65,0.0,0.65,0.21599286481849145,True,-1.0,6.0,-4.0,-6.0
Dallas,KDAL,2026-03-20,highest-temperature-in-dallas-on-march-20-2026,highest-temperature-in-dallas-on-march-20-2026-90-91f,90-91°F,0.14567169300571972,0.8543283069942803,9.705487060546872,True,False,False,False,True,False,0.0,1.0,1774023300,0.48,34.0,0.49,0.0,0.49,0.3643283069942803,True,1.0408163265306123,6.0,4.163265306122449,6.244897959183674
Dallas,KDAL,2026-03-21,highest-temperature-in-dallas-on-march-21-2026,highest-temperature-in-dallas-on-march-21-2026-92-93f,92-93°F,0.09573750887882457,0.9042624911211754,9.39605712890625,True,False,False,False,True,False,0.0,1.0,1774109700,0.56,34.0,0.5700000000000001,0.0,0.5700000000000001,0.33426249112117534,True,0.7543859649122806,6.0,3.0175438596491224,4.526315789473683
Dallas,KDAL,2026-03-22,highest-temperature-in-dallas-on-march-22-2026,highest-temperature-in-dallas-on-march-22-2026-94-95f,94-95°F,0.051453076358853184,0.9485469236411468,11.14898071289062,False,False,False,False,True,False,0.0,1.0,1774196100,0.725,40.0,0.735,0.0,0.735,0.2135469236411468,True,0.3605442176870748,6.0,1.4421768707482991,2.1632653061224487
Dallas,KDAL,2026-03-23,highest-temperature-in-dallas-on-march-23-2026,highest-temperature-in-dallas-on-march-23-2026-78-79f,78-79°F,0.058404191580759685,0.9415958084192403,2.973339843750012,True,False,False,False,True,False,0.0,1.0,1774282500,0.5605,42.0,0.5705,0.0,0.5705,0.3710958084192403,True,0.7528483786152498,6.0,3.011393514460999,4.517090271691499
Dallas,KDAL,2026-03-24,highest-temperature-in-dallas-on-march-24-2026,highest-temperature-in-dallas-on-march-24-2026-86-87f,86-87°F,0.06663607890192175,0.9333639210980782,7.349139404296864,False,False,False,False,True,False,0.0,1.0,1774368900,0.685,37.0,0.6950000000000001,0.0,0.6950000000000001,0.23836392109807814,True,0.4388489208633093,6.0,1.7553956834532372,2.6330935251798557
Dallas,KDAL,2026-03-25,highest-temperature-in-dallas-on-march-25-2026,highest-temperature-in-dallas-on-march-25-2026-86-87f,86-87°F,0.04932730591904072,0.9506726940809593,7.102551269531247,False,False,False,False,True,False,0.0,1.0,1774455300,0.44,37.0,0.45,0.0,0.45,0.5006726940809594,True,1.2222222222222223,6.0,4.888888888888889,7.333333333333334
Dallas,KDAL,2026-03-26,highest-temperature-in-dallas-on-march-26-2026,highest-temperature-in-dallas-on-march-26-2026-88-89f,88-89°F,0.04462156395562874,0.9553784360443712,6.770214843750011,False,False,False,False,True,False,0.0,1.0,1774541700,0.745,35.0,0.755,0.0,0.755,0.20037843604437122,True,0.32450331125827825,6.0,1.298013245033113,1.9470198675496695
Dallas,KDAL,2026-03-28,highest-temperature-in-dallas-on-march-28-2026,highest-temperature-in-dallas-on-march-28-2026-64-65f,64-65°F,0.03294686142960623,0.9670531385703938,6.567407226562601,True,False,False,False,True,False,0.0,1.0,1774714500,0.8,28.0,0.81,0.0,0.81,0.1570531385703937,True,0.23456790123456783,6.0,0.9382716049382713,1.407407407407407
Dallas,KDAL,2026-03-30,highest-temperature-in-dallas-on-march-30-2026,highest-temperature-in-dallas-on-march-30-2026-84-85f,84-85°F,0.21814151110533048,0.7818584888946696,7.474987792968747,True,False,False,False,True,True,0.05,1.0,1774887300,0.46,10.0,0.47000000000000003,0.012455,0.482455,0.29940348889466956,True,1.0727321719124063,6.0,4.290928687649625,6.436393031474438
Dallas,KDAL,2026-04-08,highest-temperature-in-dallas-on-april-8-2026,highest-temperature-in-dallas-on-april-8-2026-80-81f,80-81°F,0.07990071647909205,0.920099283520908,6.072473144531244,False,False,False,False,True,True,0.05,1.0,1775664900,0.741,75.0,0.751,0.009349950000000001,0.76034995,0.15974933352090792,True,0.3151838834210483,6.0,1.2607355336841932,1.8911033005262898
Dallas,KDAL,2026-04-15,highest-temperature-in-dallas-on-april-15-2026,highest-temperature-in-dallas-on-april-15-2026-76-77f,76-77°F,0.06046899331340937,0.9395310066865906,3.9015197753905255,False,False,False,False,True,True,0.05,1.0,1776269700,0.75,16.0,0.76,0.009120000000000001,0.76912,0.1704110066865906,True,0.30018722696068223,6.0,1.200748907842729,1.8011233617640934
Dallas,KDAL,2026-04-16,highest-temperature-in-dallas-on-april-16-2026,highest-temperature-in-dallas-on-april-16-2026-86-87f,86-87°F,0.0835269203754809,0.9164730796245191,6.121307373046875,False,False,False,False,True,True,0.05,1.0,1776356100,0.6,17.0,0.61,0.011895000000000001,0.621895,0.2945780796245191,True,0.6079884868024346,6.0,2.4319539472097382,3.6479309208146073
Dallas,KDAL,2026-04-28,highest-temperature-in-dallas-on-april-28-2026,highest-temperature-in-dallas-on-april-28-2026-88-89f,88-89°F,0.12841155420172037,0.8715884457982797,4.558886718750003,False,False,False,False,True,True,0.05,1.0,1777392900,0.355,56.0,0.365,0.011588750000000002,0.37658874999999997,0.4949996957982797,True,1.6554165518752222,6.0,6.621666207500889,9.932499311251334
Dallas,KDAL,2026-05-07,highest-temperature-in-dallas-on-may-7-2026,highest-temperature-in-dallas-on-may-7-2026-76-77f,76-77°F,0.12621497892472694,0.8737850210752731,4.598217773437497,True,False,False,False,True,True,0.05,1.0,1778170500,0.65,50.0,0.66,0.01122,0.67122,0.20256502107527308,True,0.4898244986740561,6.0,1.9592979946962243,2.9389469920443365
Dallas,KDAL,2026-05-11,highest-temperature-in-dallas-on-may-11-2026,highest-temperature-in-dallas-on-may-11-2026-78-79f,78-79°F,0.10151089352933854,0.8984891064706615,2.5568481445312443,False,False,False,False,False,True,0.05,1.0,1778516100,0.645,55.0,0.655,0.01129875,0.66629875,0.23219035647066144,True,-1.0,6.0,-4.0,-6.0
Dallas,KDAL,2026-05-12,highest-temperature-in-dallas-on-may-12-2026,highest-temperature-in-dallas-on-may-12-2026-84-85f,84-85°F,0.12263651385129644,0.8773634861487035,3.734033203124895,True,False,False,False,True,True,0.05,1.0,1778602500,0.59,53.0,0.6,0.012,0.612,0.26536348614870353,True,0.6339869281045751,6.0,2.5359477124183005,3.803921568627451
Dallas,KDAL,2026-05-16,highest-temperature-in-dallas-on-may-16-2026,highest-temperature-in-dallas-on-may-16-2026-88-89f,88-89°F,0.2352441527372096,0.7647558472627904,9.854571533203242,False,False,False,False,True,True,0.05,1.0,1778948100,0.555,55.0,0.5650000000000001,0.012288750000000001,0.57728875,0.18746709726279043,True,0.7322353848052643,6.0,2.928941539221057,4.393412308831586
Dallas,KDAL,2026-05-21,highest-temperature-in-dallas-on-may-21-2026,highest-temperature-in-dallas-on-may-21-2026-78-79f,78-79°F,0.10826896362501984,0.8917310363749802,3.946398925781253,False,False,False,False,True,True,0.05,1.0,1779380100,0.605,54.0,0.615,0.011838750000000002,0.62683875,0.2648922863749802,True,0.5953066079593834,6.0,2.3812264318375336,3.5718396477563004
Dallas,KDAL,2026-05-25,highest-temperature-in-dallas-on-may-25-2026,highest-temperature-in-dallas-on-may-25-2026-84-85f,84-85°F,0.07999262410555302,0.9200073758944469,4.944342041015631,False,False,False,False,True,True,0.05,1.0,1779725700,0.585,56.0,0.595,0.01204875,0.60704875,0.3129586258944469,True,0.6473141572237813,6.0,2.589256628895125,3.8838849433426876
Dallas,KDAL,2026-05-26,highest-temperature-in-dallas-on-may-26-2026,highest-temperature-in-dallas-on-may-26-2026-84-85f,84-85°F,0.14190408306962682,0.8580959169303732,3.6762451171875057,True,False,False,False,True,True,0.05,1.0,1779812100,0.6,56.0,0.61,0.011895000000000001,0.621895,0.23620091693037326,True,0.6079884868024346,6.0,2.4319539472097382,3.6479309208146073
Dallas,KDAL,2026-06-03,highest-temperature-in-dallas-on-june-3-2026,highest-temperature-in-dallas-on-june-3-2026-90-91f,90-91°F,0.14652744681642607,0.853472553183574,6.7412109375,False,False,False,False,True,True,0.05,1.0,1780503300,0.51,53.0,0.52,0.01248,0.5324800000000001,0.3209925531835739,True,0.8780048076923075,6.0,3.51201923076923,5.268028846153845
Dallas,KDAL,2026-06-09,highest-temperature-in-dallas-on-june-9-2026,highest-temperature-in-dallas-on-june-9-2026-92-93f,92-93°F,0.3345742663076512,0.6654257336923488,6.942590332031244,False,False,True,False,False,True,0.05,1.0,1781021700,0.48,53.0,0.49,0.012495000000000001,0.502495,0.16293073369234878,True,-1.0,6.0,-4.0,-6.0
Dallas,KDAL,2026-06-10,highest-temperature-in-dallas-on-june-10-2026,highest-temperature-in-dallas-on-june-10-2026-94-95f,94-95°F,0.08494935787291163,0.9150506421270883,5.7623291015625,False,False,False,False,True,True,0.05,1.0,1781108100,0.655,56.0,0.665,0.011138750000000001,0.67613875,0.2389118921270883,True,0.4789863766867377,6.0,1.9159455067469509,2.8739182601204263
Dallas,KDAL,2026-06-11,highest-temperature-in-dallas-on-june-11-2026,highest-temperature-in-dallas-on-june-11-2026-96-97f,96-97°F,0.06967475523206358,0.9303252447679364,8.648217773437494,False,False,False,False,True,True,0.05,1.0,1781194500,0.725,56.0,0.735,0.009738750000000001,0.74473875,0.18558649476793643,True,0.34275274383131005,6.0,1.3710109753252402,2.0565164629878603
Dallas,KDAL,2026-06-12,highest-temperature-in-dallas-on-june-12-2026,highest-temperature-in-dallas-on-june-12-2026-90-91f,90-91°F,0.24490576945508535,0.7550942305449146,5.587152099609384,False,False,False,False,True,True,0.05,1.0,1781280900,0.54,53.0,0.55,0.012375,0.5623750000000001,0.19271923054491458,True,0.7781729273171814,6.0,3.1126917092687254,4.669037563903088
Dallas,KDAL,2026-06-15,highest-temperature-in-dallas-on-june-15-2026,highest-temperature-in-dallas-on-june-15-2026-82-83f,82-83°F,0.038311075871935434,0.9616889241280646,3.726837158203125,True,False,False,False,True,True,0.05,1.0,1781540100,0.69,56.0,0.7,0.010500000000000002,0.7104999999999999,0.2511889241280647,True,0.40745953553835346,6.0,1.6298381421534138,2.4447572132301207
Dallas,KDAL,2026-07-22,highest-temperature-in-dallas-on-july-22-2026,highest-temperature-in-dallas-on-july-22-2026-104-105f,104-105°F,0.19670113614290544,0.8032988638570946,3.1221606445313057,True,False,False,False,True,True,0.05,1.0,1784736900,0.605,54.0,0.615,0.011838750000000002,0.62683875,0.1764601138570946,True,0.5953066079593834,6.0,2.3812264318375336,3.5718396477563004
Dallas,KDAL,2026-07-24,highest-temperature-in-dallas-on-july-24-2026,highest-temperature-in-dallas-on-july-24-2026-96-97f,96-97°F,0.13745983672629492,0.8625401632737051,7.781297607421933,True,False,False,False,True,True,0.05,1.0,1784909700,0.65,54.0,0.66,0.01122,0.67122,0.19132016327370505,True,0.4898244986740561,6.0,1.9592979946962243,2.9389469920443365
Dallas,KDAL,2026-07-26,highest-temperature-in-dallas-on-july-26-2026,highest-temperature-in-dallas-on-july-26-2026-100-101f,100-101°F,0.28806306729811393,0.7119369327018861,5.7738867187500205,True,False,False,False,True,True,0.05,1.0,1785082500,0.525,53.0,0.535,0.01243875,0.5474387500000001,0.164498182701886,True,0.8266883738135085,6.0,3.306753495254034,4.960130242881051
Dallas,KDAL,2026-07-28,highest-temperature-in-dallas-on-july-28-2026,highest-temperature-in-dallas-on-july-28-2026-98-99f,98-99°F,0.1998089812954254,0.8001910187045747,5.918038330078204,True,False,False,False,False,True,0.05,1.0,1785255300,0.57,52.0,0.58,0.012180000000000002,0.5921799999999999,0.20801101870457472,True,-1.0,6.0,-4.0,-6.0
