max_yes_probability,trade_count,wins,win_rate,total_pnl_per_1usd,mean_return,return_std,mean_return_lcb_95,profit_factor,max_drawdown_per_1usd,total_pnl_usdc,max_drawdown_usdc
0.05,23,22,0.9565217391304348,7.195623276766592,0.31285318594637357,0.4624833104695748,0.15421853791417195,8.195623276766593,1.0,28.78249310706637,4.0
0.1,54,49,0.9074074074074074,11.332904800522574,0.20986860741708468,0.4714379090670668,0.10433433404441037,3.266580960104514,1.0,45.331619202090295,4.0
0.15,68,59,0.8676470588235294,14.457583578017656,0.21261152320614202,0.5608798717483781,0.1007240926133513,2.606398175335295,2.2759142566019275,57.830334312070626,9.10365702640771
0.2,74,63,0.8513513513513513,14.585639594983157,0.19710323777004266,0.5783311729815984,0.08651049103915864,2.3259672359075596,2.786089757927872,58.342558379932626,11.144359031711488
0.25,77,65,0.8441558441558441,17.92222600037106,0.2327561818230008,0.6265780072438568,0.11529464278848515,2.4935188333642553,2.510175501325943,71.68890400148425,10.040702005303771
0.3,84,71,0.8452380952380952,24.103168756780043,0.2869424851997624,0.6804674697758926,0.16480931574514085,2.8540899043676955,2.510175501325943,96.41267502712017,10.040702005303771
0.35,85,70,0.8235294117647058,22.419459776849127,0.2637583503158721,0.7058337475380645,0.13781975106310096,2.494630651789942,3.510175501325943,89.67783910739651,14.040702005303771
0.4,89,72,0.8089887640449438,22.53264754260677,0.2531758150854693,0.7269230288208387,0.12642250005635622,2.325449855447457,3.510175501325943,90.13059017042708,14.040702005303771
