train_month,test_month,selected_parameters,train_trade_count,train_mean_return,train_mean_return_lcb_95,trade_count,wins,win_rate,total_pnl_per_1usd,mean_return,return_std,mean_return_lcb_95,profit_factor,max_drawdown_per_1usd,total_pnl_usdc
2026-01,2026-02,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.95,""max_provider_spread_f"":8.0,""max_yes_probability"":0.2,""min_no_edge"":0.2,""require_confidence_gate"":true}",5,0.7953414131815523,0.4771888315506231,0,0,,0.0,,,,,,0.0
2026-02,2026-03,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.85,""max_provider_spread_f"":100.0,""max_yes_probability"":0.25,""min_no_edge"":0.1,""require_confidence_gate"":true}",5,0.5154330852561823,0.3849475611545416,9,7,0.7777777777777778,2.953383138812939,0.3281536820903266,0.7952953741222591,-0.10793328138671221,2.4766915694064697,1.0,11.813532555251756
2026-03,2026-04,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.65,""max_provider_spread_f"":8.0,""max_yes_probability"":0.4,""min_no_edge"":0.2,""require_confidence_gate"":false}",5,1.1042313293987716,0.7273824148950164,2,2,1.0,2.2634050386776567,1.1317025193388284,0.7406434876180725,0.27019293581646053,inf,0.0,9.053620154710627
2026-04,2026-05,"{""bucket_scope"":""all"",""exclude_open_tail"":false,""max_no_price"":0.95,""max_provider_spread_f"":8.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",6,0.9809637942778991,0.50664420607698,6,5,0.8333333333333334,1.9744206787642304,0.3290701131273717,0.6534830072914756,-0.10978844921674163,2.9744206787642304,1.0,7.897682715056922
2026-05,2026-06,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.65,""max_provider_spread_f"":100.0,""max_yes_probability"":0.4,""min_no_edge"":0.15,""require_confidence_gate"":false}",5,0.6433663129790878,0.6038133901450983,4,3,0.75,1.5700716478698988,0.3925179119674747,0.9301194163909425,-0.3725053080140755,2.5700716478698986,1.0,6.280286591479595
2026-06,2026-07,"{""bucket_scope"":""all"",""exclude_open_tail"":true,""max_no_price"":0.95,""max_provider_spread_f"":100.0,""max_yes_probability"":0.3,""min_no_edge"":0.15,""require_confidence_gate"":false}",5,0.577075278213178,0.40286953392050984,4,3,0.75,0.9118194804469479,0.22795487011173698,0.8306379020867406,-0.4552448043546071,1.911819480446948,1.0,3.6472779217877918
