month,trade_count,win_rate,fixed_pnl_usdc,sized_pnl_usdc
2026-03,7,0.8571428571428571,4.290379126546148,6.435568689819222
2026-04,6,0.8333333333333334,9.454914058792365,14.182371088188548
2026-05,3,0.6666666666666666,-1.1335594437480987,-1.7003391656221485
2026-06,4,0.75,2.206561365256528,3.309842047884792
2026-07,3,0.6666666666666666,-1.3203306209024799,-1.9804959313537198
